"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20120101 ~ 20120831"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 중구 신당동","372-13","0372","0013","약수(372-13)","50.91","201207","2","19,000","4","1968","동호로 173","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","114.92","201201","21","67,400","6","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","201201","26","32,950","17","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","201201","28","31,700","11","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","201201","28","31,550","7","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","201201","28","37,000","17","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","201202","4","33,000","11","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","201202","11","30,300","3","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","201202","15","31,000","9","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","201202","16","35,000","3","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","114.92","201202","19","61,500","17","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","84.88","201202","20","55,000","11","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","84.88","201202","21","43,800","1","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","114.92","201202","21","63,400","8","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","65.37","201202","25","43,500","15","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","201203","1","41,300","7","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","201203","1","34,500","3","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","201203","14","40,700","6","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","84.88","201203","20","57,000","13","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","114.92","201203","29","60,750","10","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","65.37","201203","31","37,500","20","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","201204","3","29,500","5","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","114.92","201204","5","61,000","7","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","84.88","201204","7","50,000","9","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","84.88","201204","10","55,000","9","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","84.88","201204","17","54,250","6","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","65.37","201204","24","36,000","3","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","201204","25","35,200","3","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","65.37","201204","27","37,750","4","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","201205","11","32,000","12","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","65.37","201205","22","34,250","1","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","201205","31","32,000","15","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","201206","4","38,500","5","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","84.88","201206","7","53,000","9","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","201206","21","35,000","16","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","114.92","201207","21","61,000","2","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","201208","17","33,500","1","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","84.88","201208","26","45,000","5","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","201208","28","31,000","11","1999","동호로10길 30","","-","-"
"서울특별시 중구 신당동","432-1970","0432","1970","유정","59.65","201207","26","12,000","2","2001","동호로11자길 17","","-","-"
"서울특별시 중구 신당동","432-1970","0432","1970","유정","29.4","201207","26","6,000","2","2001","동호로11자길 17","","-","-"
"서울특별시 중구 신당동","333-42","0333","0042","진달래","84.41","201207","27","38,000","1","2003","청구로3길 72","","-","-"
"서울특별시 중구 신당동","852","0852","0000","청구e편한세상","118.31","201202","22","85,000","8","2011","청구로 64","","-","-"
"서울특별시 중구 신당동","852","0852","0000","청구e편한세상","118.31","201204","3","82,000","7","2011","청구로 64","","-","-"
"서울특별시 중구 신당동","852","0852","0000","청구e편한세상","118.47","201205","16","83,000","3","2011","청구로 64","","-","-"
"서울특별시 중구 신당동","852","0852","0000","청구e편한세상","118.47","201208","16","83,000","3","2011","청구로 64","","-","-"
"서울특별시 중구 신당동","413-4","0413","0004","태원팰리스","68.75","201208","8","37,500","4","2004","다산로21길 31","","-","-"
"서울특별시 중구 신당동","113-5","0113","0005","하이1(113-5)","56.1","201204","7","22,900","5","2000","퇴계로80길 30","","-","-"
"서울특별시 중구 신당동","113-5","0113","0005","하이1(113-5)","84.24","201206","8","32,000","3","2000","퇴계로80길 30","","-","-"
"서울특별시 중구 신당동","845","0845","0000","한진해모로","84.96","201203","31","39,000","7","2001","난계로10길 9-12","","-","-"
"서울특별시 중구 신당동","845","0845","0000","한진해모로","84.96","201208","23","35,000","3","2001","난계로10길 9-12","","-","-"
"서울특별시 중구 신당동","845","0845","0000","한진해모로","84.96","201208","27","34,700","2","2001","난계로10길 9-12","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","122.275","201201","9","42,000","3","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","79.11","201202","10","35,000","8","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","122.275","201202","11","45,500","12","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","79.11","201202","11","35,750","4","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","122.275","201203","1","42,200","13","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","83.97","201203","13","35,300","4","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","83.97","201203","14","33,300","15","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","79.11","201203","16","36,000","12","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","122.275","201203","30","40,500","3","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","122.275","201204","2","38,500","13","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","139.275","201204","6","50,000","10","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","83.97","201204","10","32,500","3","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","122.275","201204","12","39,000","8","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","139.275","201204","13","49,500","13","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","83.97","201205","9","34,900","7","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","66.6","201205","9","30,500","6","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","139.275","201206","15","47,000","5","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","122.275","201207","4","43,300","9","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","79.11","201207","4","33,900","15","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","122.275","201207","30","43,000","15","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","79.11","201207","31","30,500","3","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","83.97","201208","3","33,800","10","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","79.11","201208","17","33,500","13","1993","다산로36길 109","","-","-"
"서울특별시 중구 신당동","840","0840","0000","현대","122.275","201208","20","42,000","12","1993","다산로36길 109","","-","-"
"서울특별시 중구 예장동","9","0009","0000","삼익","112.5","201207","2","40,600","4","1999","퇴계로30길 24","","-","-"
"서울특별시 중구 을지로5가","39-1","0039","0001","삼성파크빌(39-1)","84.65","201201","27","35,600","12","2006","을지로 221","","-","-"
"서울특별시 중구 장충동1가","104","0104","0000","상지리츠빌장충동카일룸","244.75","201208","17","350,000","2","2008","동호로20나길 30","","-","-"
"서울특별시 중구 중림동","355","0355","0000","브라운스톤(355-0)","84.878","201201","21","55,000","31","2006","청파로 464","","-","-"
"서울특별시 중구 중림동","200","0200","0000","삼성사이버빌리지","59.7","201202","1","42,400","11","2001","중림로 10","","-","-"
"서울특별시 중구 중림동","200","0200","0000","삼성사이버빌리지","59.7","201202","7","42,500","6","2001","중림로 10","","-","-"
"서울특별시 중구 중림동","200","0200","0000","삼성사이버빌리지","59.93","201204","18","45,000","13","2001","중림로 10","","-","-"
"서울특별시 중구 중림동","200","0200","0000","삼성사이버빌리지","84.93","201205","21","58,000","16","2001","중림로 10","","-","-"
"서울특별시 중구 중림동","200","0200","0000","삼성사이버빌리지","59.7","201208","8","40,000","7","2001","중림로 10","","-","-"
"서울특별시 중구 충무로4가","306","0306","0000","남산센트럴자이","135.533","201202","14","103,000","22","2009","퇴계로 235","","-","-"
"서울특별시 중구 충무로4가","306","0306","0000","남산센트럴자이","82.413","201207","31","53,500","8","2009","퇴계로 235","","-","-"
"서울특별시 중구 충무로4가","120-3","0120","0003","진양상가","71.93","201202","24","30,000","16","1970","퇴계로 217","","-","-"
"서울특별시 중구 충무로4가","120-3","0120","0003","진양상가","71.93","201205","30","32,000","13","1970","퇴계로 217","","-","-"
"서울특별시 중구 충무로4가","120-3","0120","0003","진양상가","71.93","201206","8","32,500","8","1970","퇴계로 217","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","59.91","201201","14","40,200","18","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","114.9","201201","17","66,000","7","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","84.89","201202","3","51,000","24","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","59.94","201202","11","36,000","10","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","84.89","201202","13","55,000","19","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","59.94","201202","17","38,500","8","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","59.91","201202","25","42,000","24","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","59.94","201203","11","40,300","27","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","59.94","201203","20","38,000","16","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","84.92","201203","31","55,000","31","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","84.92","201204","6","53,500","11","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","84.92","201204","20","48,000","11","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","84.97","201205","1","48,500","33","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","84.89","201205","5","49,000","17","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","84.89","201205","7","51,000","20","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","84.97","201205","9","52,000","23","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","84.92","201205","9","56,000","30","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","59.91","201205","10","43,000","27","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","84.9","201205","14","55,000","32","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","84.92","201205","15","56,000","25","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","84.92","201205","19","47,700","7","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","84.92","201205","21","58,000","31","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","84.92","201205","24","53,000","15","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","59.91","201206","1","39,000","25","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","59.91","201206","1","39,900","32","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","114.9","201206","9","65,000","21","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","84.92","201206","22","48,000","8","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","59.91","201206","24","39,000","31","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","59.91","201207","5","34,000","9","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","59.94","201207","17","37,500","31","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","84.92","201207","24","53,000","15","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","59.94","201207","28","36,900","11","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","84.92","201208","15","50,000","19","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","84.97","201208","25","52,000","26","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","59.94","201208","28","34,800","13","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","59.94","201208","30","35,000","11","2008","청계천로 400","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","84.95","201201","19","74,921","15","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","84.94","201202","17","53,510","4","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","84.96","201202","17","52,455","2","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","136.91","201202","21","88,638","3","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","84.95","201202","23","82,472","2","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","84.95","201202","27","54,036","8","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","84.94","201202","29","52,970","3","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","84.95","201203","5","54,036","6","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","136.91","201203","8","53,507","5","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","136.91","201203","8","84,895","7","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","84.95","201203","8","53,507","5","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","84.95","201203","9","54,036","11","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","84.94","201203","12","55,604","19","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","84.94","201203","12","54,551","16","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","146.02","201203","28","65,275","18","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","84.95","201204","3","88,638","3","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","84.95","201204","6","53,507","4","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","123.22","201204","6","73,190","1","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","84.94","201204","18","55,604","18","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","84.96","201205","1","55,621","17","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","84.96","201205","15","54,566","13","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","84.95","201206","14","52,450","2","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","84.95","201207","11","55,621","17","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","84.95","201207","12","54,564","12","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","84.95","201207","12","55,621","17","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","84.94","201207","19","54,551","15","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","882","0882","0000","황학동코아루","84.95","201208","6","53,507","4","2010","난계로11길 30","","-","-"
"서울특별시 중구 황학동","2523","2523","0000","황학아크로타워","84.965","201203","24","52,000","9","2010","퇴계로 447","","-","-"
"서울특별시 중구 회현동1가","206","0206","0000","남산SKLEADERSVIEW","137.53","201204","19","110,000","9","2010","퇴계로 72","","-","-"
"서울특별시 중구 회현동1가","208","0208","0000","남산롯데캐슬아이리스","187.08","201203","15","172,000","19","2011","소공로 35","","-","-"
"서울특별시 중구 회현동1가","208","0208","0000","남산롯데캐슬아이리스","187.08","201203","30","170,110","16","2011","소공로 35","","-","-"
"서울특별시 중구 회현동1가","208","0208","0000","남산롯데캐슬아이리스","187.08","201203","30","171,114","17","2011","소공로 35","","-","-"
"서울특별시 중구 회현동1가","208","0208","0000","남산롯데캐슬아이리스","187.08","201205","17","167,041","13","2011","소공로 35","","-","-"
"서울특별시 중구 회현동1가","208","0208","0000","남산롯데캐슬아이리스","187.08","201206","4","165,081","11","2011","소공로 35","","-","-"
"서울특별시 중구 회현동1가","208","0208","0000","남산롯데캐슬아이리스","187.08","201206","12","156,188","6","2011","소공로 35","","-","-"
"서울특별시 중구 회현동1가","208","0208","0000","남산롯데캐슬아이리스","187.08","201207","12","161,338","7","2011","소공로 35","","-","-"
"서울특별시 중구 회현동1가","208","0208","0000","남산롯데캐슬아이리스","187.08","201207","12","162,248","8","2011","소공로 35","","-","-"
"서울특별시 중구 회현동1가","208","0208","0000","남산롯데캐슬아이리스","187.08","201207","12","163,142","9","2011","소공로 35","","-","-"
"서울특별시 중구 회현동1가","208","0208","0000","남산롯데캐슬아이리스","187.08","201207","13","167,344","14","2011","소공로 35","","-","-"
"서울특별시 중구 회현동1가","208","0208","0000","남산롯데캐슬아이리스","187.08","201207","13","168,273","15","2011","소공로 35","","-","-"
"서울특별시 중구 회현동1가","208","0208","0000","남산롯데캐슬아이리스","187.08","201207","13","166,399","13","2011","소공로 35","","-","-"
"서울특별시 중구 회현동1가","208","0208","0000","남산롯데캐슬아이리스","176.42","201207","13","166,348","22","2011","소공로 35","","-","-"
"서울특별시 중구 회현동1가","208","0208","0000","남산롯데캐슬아이리스","176.42","201207","13","165,957","21","2011","소공로 35","","-","-"
"서울특별시 중구 회현동1가","208","0208","0000","남산롯데캐슬아이리스","187.08","201207","13","169,187","16","2011","소공로 35","","-","-"
"서울특별시 중구 회현동1가","208","0208","0000","남산롯데캐슬아이리스","187.08","201207","16","170,101","17","2011","소공로 35","","-","-"
"서울특별시 중구 회현동1가","208","0208","0000","남산롯데캐슬아이리스","187.08","201207","16","171,015","18","2011","소공로 35","","-","-"
"서울특별시 중구 회현동1가","208","0208","0000","남산롯데캐슬아이리스","176.42","201207","16","165,566","20","2011","소공로 35","","-","-"
"서울특별시 중구 회현동1가","208","0208","0000","남산롯데캐슬아이리스","187.08","201207","16","164,446","11","2011","소공로 35","","-","-"
"서울특별시 중구 회현동1가","208","0208","0000","남산롯데캐슬아이리스","187.08","201207","16","162,466","9","2011","소공로 35","","-","-"
"서울특별시 중구 회현동1가","208","0208","0000","남산롯데캐슬아이리스","187.08","201207","16","165,372","12","2011","소공로 35","","-","-"
"서울특별시 중구 회현동1가","208","0208","0000","남산롯데캐슬아이리스","113.46","201207","24","112,399","20","2011","소공로 35","","-","-"
"서울특별시 중구 회현동1가","146-1","0146","0001","삼풍","72.06","201205","22","25,000","4","1975","소공로3길 29-8","","-","-"
"서울특별시 중구 회현동1가","146-1","0146","0001","삼풍","51.32","201207","3","19,500","2","1975","소공로3길 29-8","","-","-"
"서울특별시 중구 회현동1가","97-2","0097","0002","평화","49.98","201201","5","21,000","6","1976","퇴계로8길 23","","-","-"
"서울특별시 중구 회현동2가","87","0087","0000","쌍용남산플래티넘","158.97","201202","2","129,942","6","2010","소공로 46","","-","-"
"서울특별시 중구 흥인동","3-4","0003","0004","aaa","69.39","201206","5","32,000","20","1994","다산로 274","","-","-"
"서울특별시 중구 흥인동","3-4","0003","0004","aaa","69.39","201208","30","30,000","20","1994","다산로 274","","-","-"
"서울특별시 중랑구 망우동","576","0576","0000","가야써니빌","84.92","201203","11","30,000","9","2002","상봉로26길 29","","-","-"
"서울특별시 중랑구 망우동","576","0576","0000","가야써니빌","59.96","201204","26","24,000","6","2002","상봉로26길 29","","-","-"
"서울특별시 중랑구 망우동","226","0226","0000","경남","81.91","201202","7","27,900","1","1989","양원역로 37","","-","-"
"서울특별시 중랑구 망우동","226","0226","0000","경남","81.91","201202","22","27,800","5","1989","양원역로 37","","-","-"
"서울특별시 중랑구 망우동","226","0226","0000","경남","81.91","201203","3","27,700","1","1989","양원역로 37","","-","-"
"서울특별시 중랑구 망우동","226","0226","0000","경남","59.94","201203","8","23,000","5","1989","양원역로 37","","-","-"
"서울특별시 중랑구 망우동","226","0226","0000","경남","81.91","201203","16","27,000","1","1989","양원역로 37","","-","-"
"서울특별시 중랑구 망우동","226","0226","0000","경남","81.91","201204","24","27,950","4","1989","양원역로 37","","-","-"
"서울특별시 중랑구 망우동","226","0226","0000","경남","81.91","201205","16","27,000","4","1989","양원역로 37","","-","-"
"서울특별시 중랑구 망우동","226","0226","0000","경남","52.71","201207","10","20,000","2","1989","양원역로 37","","-","-"
"서울특별시 중랑구 망우동","580","0580","0000","금호어울림(580)","84.94","201201","12","37,650","10","2006","양원역로 18","","-","-"
"서울특별시 중랑구 망우동","580","0580","0000","금호어울림(580)","59.96","201201","14","30,500","9","2006","양원역로 18","","-","-"
"서울특별시 중랑구 망우동","580","0580","0000","금호어울림(580)","84.93","201202","18","38,000","9","2006","양원역로 18","","-","-"
"서울특별시 중랑구 망우동","580","0580","0000","금호어울림(580)","84.93","201202","27","36,000","3","2006","양원역로 18","","-","-"
"서울특별시 중랑구 망우동","580","0580","0000","금호어울림(580)","59.96","201203","24","30,500","11","2006","양원역로 18","","-","-"
"서울특별시 중랑구 망우동","580","0580","0000","금호어울림(580)","84.93","201203","29","34,000","1","2006","양원역로 18","","-","-"
"서울특별시 중랑구 망우동","580","0580","0000","금호어울림(580)","84.94","201204","23","30,000","11","2006","양원역로 18","","-","-"
"서울특별시 중랑구 망우동","580","0580","0000","금호어울림(580)","59.96","201205","13","27,800","15","2006","양원역로 18","","-","-"
"서울특별시 중랑구 망우동","580","0580","0000","금호어울림(580)","84.94","201206","28","32,600","3","2006","양원역로 18","","-","-"
"서울특별시 중랑구 망우동","580","0580","0000","금호어울림(580)","84.94","201207","2","34,000","15","2006","양원역로 18","","-","-"
"서울특별시 중랑구 망우동","580-1","0580","0001","금호어울림(580-1)","59.96","201202","25","29,900","7","2006","양원역로 18","","-","-"
"서울특별시 중랑구 망우동","580-1","0580","0001","금호어울림(580-1)","59.96","201204","22","29,000","12","2006","양원역로 18","","-","-"
"서울특별시 중랑구 망우동","580-1","0580","0001","금호어울림(580-1)","59.96","201205","21","29,000","11","2006","양원역로 18","","-","-"
"서울특별시 중랑구 망우동","580-1","0580","0001","금호어울림(580-1)","84.94","201208","14","32,000","7","2006","양원역로 18","","-","-"
"서울특별시 중랑구 망우동","508-27","0508","0027","다성","67.17","201203","31","20,900","4","2004","상봉로28길 29-5","","-","-"
"서울특별시 중랑구 망우동","236-7","0236","0007","대보","44.01","201204","10","16,200","4","1988","양원역로 49","","-","-"
"서울특별시 중랑구 망우동","236-7","0236","0007","대보","44.01","201205","16","16,000","1","1988","양원역로 49","","-","-"
"서울특별시 중랑구 망우동","574","0574","0000","백림금호","84.23","201208","4","25,000","7","2000","망우로 504-10","","-","-"
"서울특별시 중랑구 망우동","573","0573","0000","신원","59.62","201203","26","22,000","14","1999","망우로 504-7","","-","-"
"서울특별시 중랑구 망우동","573","0573","0000","신원","59.62","201206","18","22,300","13","1999","망우로 504-7","","-","-"
"서울특별시 중랑구 망우동","178-80","0178","0080","염광","69.1","201201","26","27,000","1","1984","망우로81길 27","","-","-"
"서울특별시 중랑구 망우동","178-80","0178","0080","염광","60.37","201202","28","25,000","2","1984","망우로81길 27","","-","-"
"서울특별시 중랑구 망우동","178-80","0178","0080","염광","60.37","201203","21","24,500","1","1984","망우로81길 27","","-","-"
